countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
124,04,152,WINAGAMI LK,1,55.5995400,-116.6137100,29,6,0,1,1
124,04,153,VALLEYVIEW,1,55.0834100,-117.3570000,30,6,0,1,1
124,04,154,HEART VALLEY,1,55.6946300,-118.3885300,30,6,0,1,1
124,04,155,HYTHE,1,55.3160100,-119.6655400,30,6,0,1,1
124,04,157,WILLOW LAKE,1,56.1651000,-110.8558400,29,6,0,1,1
124,04,163,DEADWOOD,1,56.7409700,-117.4582500,29,6,0,1,1
124,04,164,DEER HILL,1,56.2474300,-118.0795600,29,6,0,1,1
124,04,165,PEACE RIVER,1,56.3636500,-119.0307000,29,6,0,1,1
124,04,196,SMITH DORRIEN,1,50.6917000,-115.1391700,64,10,0,1,1
124,04,201,THELMA,1,49.5381200,-110.2754600,38,11,0,1,1
124,04,202,ETZIKOM COUL,1,49.3484700,-111.7993700,38,11,0,1,1
124,04,203,KIPP COULEE,1,49.3842300,-112.6510600,38,11,0,1,1
124,04,204,TWIN BUTTE,1,49.2617400,-113.6568300,38,11,0,1,1
124,04,205,COLEMAN,1,49.6358900,-114.4896700,64,10,0,1,1
124,04,206,BOWELL,1,50.2220600,-110.9602200,38,11,0,1,1
124,04,207,HAYS,1,50.1523500,-111.9835500,38,11,0,1,1
124,04,208,ENCHANT,1,50.1644800,-112.3142800,38,11,0,1,1
124,04,209,ENSIGN,1,50.4846400,-113.3902100,38,11,0,1,1
124,04,210,LONGVIEW,1,50.5136400,-114.2469000,37,11,0,1,1
124,04,211,ACADIA VALLY,1,51.3578800,-110.1927800,38,11,0,1,1
124,04,212,SPONDIN,1,51.7655300,-111.5169700,37,11,0,1,1
124,04,213,CRAWLING VAL,1,51.1833300,-112.3305500,37,11,0,1,1
124,04,214,KATHYRN,1,51.4154000,-113.7321000,30,11,0,1,1
124,04,215,GHOST LAKE,1,51.2104600,-114.7631000,29,10,0,1,1
124,04,218,HAYTER,1,52.2885100,-110.1953800,30,11,0,1,1
124,04,219,AMISK,1,52.6677500,-111.1085900,30,11,0,1,1
124,04,220,BASHAW,1,52.5217500,-112.8596900,30,11,0,1,1
124,04,221,LACOMBE,1,52.5512500,-113.9396200,30,11,0,1,1
124,04,222,RIMBEY,1,52.6572100,-114.1936300,30,6,0,1,1
124,04,223,BREWSTER CRK,0,52.7959300,-115.5203700,29,6,0,1,1
124,04,225,MOUNTAIN PRK,1,52.9846300,-117.3416600,29,10,0,1,1
124,04,226,PARADISE VAL,1,53.2635300,-110.1518700,30,11,0,1,1
124,04,227,LAKE ELIZA,1,53.7762400,-111.2425700,30,6,0,1,1
124,04,228,SKARO,1,53.9343400,-112.7033500,30,11,0,1,1
124,04,229,CALMAR,1,53.3377000,-113.8533900,30,11,0,1,1
124,04,230,MOON LAKE,1,53.4831100,-114.7877300,30,6,0,1,1
124,04,231,NITON,1,53.7245700,-115.7105500,29,6,0,1,1
124,04,236,ARDMORE,1,54.3556000,-110.3539300,29,6,0,1,1
124,04,237,HELENA,1,54.4716000,-111.3793900,29,6,0,1,1
124,04,238,BARICH,1,54.2392400,-112.2259100,30,6,0,1,1
124,04,239,EGREMONT,1,54.0362400,-113.3213500,30,6,0,1,1
124,04,240,FAWCETT,0,54.4718100,-114.0776000,29,6,0,1,1
124,04,241,CONNOR CREEK,1,54.0351500,-115.1175400,29,6,0,1,1
124,04,251,SWAN RIVER,1,54.9990000,-115.2599400,29,6,0,1,1
124,04,252,PRAIRIE ECHO,1,55.4323300,-116.4117000,29,6,0,1,1
124,04,253,NEW FISH CREEK,1,55.4327900,-117.1799200,30,6,0,1,1
124,04,254,FITZSIMMONS,1,55.3458900,-118.3591100,30,6,0,1,1
124,04,255,BEAR LAKE,1,55.4614800,-119.0514000,30,6,0,1,1
124,04,301,RUSH LAKE,0,49.5235100,-110.6814300,38,11,0,1,1
124,04,302,LEGEND,1,49.7564200,-111.5174100,38,11,0,1,1
124,04,303,WRENTHAM,1,49.4650100,-112.4269200,38,11,0,1,1
124,04,304,SUMMERVIEW,1,49.7494800,-113.7843100,38,11,0,1,1
124,04,306,Roseglen,1,50.5574900,-110.3254700,38,11,6,1,1
124,04,307,STEVEVILLE,1,50.9357800,-111.8656800,38,11,0,1,1
124,04,308,MAJORVILLE,0,50.6014400,-112.9940800,38,11,0,1,1
124,04,309,CLEAR LAKE,1,50.0193200,-113.3905400,38,11,0,1,1
124,04,310,CHAIN LAKES,1,50.2701700,-114.2075100,37,11,0,1,1
124,04,311,CHINOOK,1,51.4445200,-110.9191300,37,11,0,1,1
124,04,312,OAKLAND LAKE,1,51.4161300,-111.4761500,37,11,0,1,1
124,04,313,DOROTHY,1,51.3288500,-112.0443100,37,11,0,1,1
124,04,314,CARBON,1,51.3578600,-113.1691700,30,11,0,1,1
124,04,315,LOCHEND LAKE,1,51.3292200,-114.2596900,30,11,0,1,1
124,04,318,CONSORT,1,52.0119100,-110.7429600,30,11,0,1,1
124,04,319,FLEET,1,51.9975600,-111.8144400,37,11,0,1,1
124,04,320,STROME,1,52.8143500,-112.0357400,30,11,0,1,1
124,04,321,TEES,1,52.7267400,-113.2209600,30,11,0,1,1
124,04,322,HESPERO,1,52.4063500,-114.4095800,30,6,0,1,1
124,04,323,NORDEGG RIV.,0,52.5232600,-115.9543800,29,6,0,1,1
124,04,326,ELK POINT,1,53.9914300,-110.9457500,30,6,0,1,1
124,04,327,MYRNAM,1,53.4538300,-111.1340200,30,6,0,1,1
124,04,328,KINGMAN,1,53.3086200,-112.7818900,30,11,0,1,1
124,04,329,CLOVER LAWN,1,53.1343000,-113.1962100,30,11,0,1,1
124,04,330,ISLE LAKE,1,53.6284400,-114.3987000,30,6,0,1,1
124,04,331,CHIP LAKE,1,53.6138800,-115.4511100,29,6,0,1,1
124,04,336,MARGUERITE L,1,54.6361900,-110.7613100,29,6,0,1,1
124,04,337,ST. LINA,1,54.2676900,-111.2532000,30,6,0,1,1
124,04,338,NORAL,1,54.6733400,-112.3749300,30,6,0,1,1
124,04,339,ISLAND LAKE,1,54.6175500,-113.4330900,29,6,0,1,1
124,04,340,NEERLANDIA,1,54.3405900,-114.4894100,29,6,0,1,1
124,04,352,GROUARD,1,55.4327700,-116.3062300,29,6,0,1,1
124,04,353,KIMIWAN LAKE,1,56.0045400,-117.1853100,29,6,0,1,1
124,04,354,WANHAM,1,55.8105200,-118.1295500,29,6,0,1,1
124,04,355,ALBRIGHT,1,55.2579000,-119.9759300,30,6,0,1,1
124,04,401,MEDICINE HAT,1,49.8621600,-110.6817400,38,11,0,1,1
124,04,404,TROUT CREEK,1,49.8757720,-114.0791140,30,10,0,1,1
124,04,407,Lake Newell,1,50.5638800,-111.8491600,38,11,0,1,1
124,04,408,ROSEMARY,1,50.9214700,-112.1744900,38,11,0,1,1
124,04,411,Cavendish,1,50.7027700,-110.6092900,38,11,0,1,1
124,04,412,Blood Indian Resevoi,1,51.2705900,-111.1908600,37,11,0,1,1
124,04,413,McNab,1,49.3483400,-112.2699800,38,11,0,1,1
124,04,414,Sunnyslope,1,51.6782800,-113.6661570,30,11,0,1,1
124,04,421,PINE LAKE,1,52.2011400,-113.2191300,30,11,0,1,1
124,04,429,South Cooking Lake,1,53.1197800,-113.1229000,30,11,0,1,1
124,04,430,YEOFORD,1,53.0177200,-114.1725800,30,6,0,1,1
124,04,438,SKUKUM LAKE,0,54.9181600,-112.0179800,29,6,0,1,1
124,04,440,FREEDOM,1,54.2392200,-114.0520200,29,6,0,1,1
124,04,452,SNIPE LAKE,1,55.1125500,-116.7977800,29,6,0,1,1
124,04,501,Rolling Hills,1,50.0891300,-111.5681400,38,11,0,1,1
124,04,504,Furman,0,49.9808300,-113.9080000,30,10,0,1,1
124,04,508,BASSANO,1,50.8339700,-112.4512700,37,11,0,1,1
124,04,512,Onefour,1,49.1014900,-110.5625500,38,11,0,1,1
124,04,540,Pembina River,1,54.4802900,-114.1532600,29,6,0,1,1
124,04,608,New Majorville,1,50.6014400,-112.9940800,38,11,0,1,1
124,04,612,Wildhorse,1,49.1014900,-110.5625500,38,11,0,1,1
124,04,712,Cutbank Creek,1,49.1014900,-110.5625500,38,11,0,1,1
124,04,928,ELK ISLAND,1,53.7162500,-112.8153400,30,11,0,1,3
840,06,001,MT TRUMBULL,0,36.4118157,-113.3253169,87,16,0,1,1
840,06,002,HOUSE ROCK,1,36.7313947,-112.0460509,87,16,0,1,1
840,06,003,THE GAP,0,36.1623537,-111.3865819,87,16,0,1,1
840,06,004,BLACK MESA,1,36.5612867,-110.5019459,84,16,0,1,1
840,06,005,ROUND ROCK,0,36.5089267,-109.4726859,84,16,0,1,1
840,06,006,SQUAW PEAK,0,35.8986777,-114.2909089,83,33,0,1,1
840,06,007,YAMPAI,0,35.5156177,-113.2016679,87,16,0,1,1
840,06,008,ROSE WELLS,0,35.7549067,-112.8721919,87,16,0,1,1
840,06,009,FLAGSTAFF,1,35.3950617,-111.5777809,84,34,0,1,1
840,06,010,ORAIBI,1,35.8687197,-110.6230399,87,16,0,1,1
840,06,011,SAWMILL,1,35.6789790,-109.2046208,84,16,0,1,1
840,06,012,OATMAN,1,34.9859877,-114.4831159,83,33,0,1,1
840,06,013,WIKIEUP,1,34.7270747,-113.9188229,82,33,0,1,1
840,06,014,PRESCOTT,1,34.6437087,-112.4327389,84,34,0,1,1
840,06,015,MORMON LAKE,0,34.8492047,-111.4342499,84,34,0,1,1
840,06,016,ZENIFF,0,34.6673667,-110.3230139,87,34,0,1,1
840,06,017,HUNT,1,34.4781336,-109.6046705,87,16,0,1,1
840,06,018,QUARTZSITE,1,33.6562037,-114.2169649,82,33,0,1,1
840,06,019,VICKSBURG,0,33.8839297,-113.8530119,82,33,0,1,1
840,06,020,NEW RIVER,1,33.7034749,-112.2723363,82,33,0,1,1
840,06,021,FLORENCE,0,33.0219797,-111.2169189,82,33,0,1,1
840,06,022,AZTEC PEAK,0,33.8114477,-110.9051519,81,34,0,1,1
840,06,023,BLUE,0,33.6100527,-109.1067429,84,34,0,1,1
840,06,024,LAGUNA,1,32.8332815,-114.3988546,82,33,0,1,1
840,06,025,DATELAND,1,32.9285617,-113.5413359,82,33,0,1,1
840,06,026,AJO,0,32.3325717,-112.7874759,82,33,0,1,1
840,06,027,COOLIDGE,0,33.0156287,-111.3839189,82,33,0,1,1
840,06,028,POMERENE,1,32.0343407,-110.3031159,81,34,0,1,1
840,06,029,SAN SIMON,1,32.4996877,-109.3368449,56,34,0,1,1
840,06,030,LUKEVILLE,0,32.0266567,-112.9573589,82,33,0,1,1
840,06,031,PENA BLANCA,0,31.3874490,-111.0645640,81,34,0,1,1
840,06,032,PATAGONIA,1,31.5175977,-110.7949529,81,34,0,1,1
840,06,033,SUNIZONA,0,31.8181957,-109.6948089,81,34,0,1,1
840,06,051,TOROWEAP,1,36.2863797,-113.0649869,87,16,0,1,1
840,06,052,DRY PARK,1,36.3131479,-112.0319722,84,16,0,1,1
840,06,053,PAGE,1,36.9132282,-111.4526999,87,16,0,1,1
840,06,054,COW SPRINGS,1,36.3915637,-110.8794319,87,16,0,1,1
840,06,055,MANY FARMS,1,36.3599237,-109.6437909,87,16,0,1,1
840,06,056,RIVIERA,1,35.1226722,-114.5821560,82,33,0,1,1
840,06,057,ANTARES,1,35.4272901,-113.8087941,87,33,0,1,1
840,06,058,WILLIAMS,1,35.0556327,-112.2188339,84,34,0,1,1
840,06,059,MAINE,1,35.1634107,-111.9475859,84,34,0,1,1
840,06,060,CASTLE BUTTE,1,35.2779817,-110.3798989,87,16,0,1,1
840,06,061,GREASEWOOD,0,35.5302347,-109.8516089,87,16,0,1,1
840,06,063,ALAMO RES.,1,34.2318174,-113.5975476,82,33,0,1,1
840,06,064,SKULL VALLEY,1,34.7733727,-112.6192267,84,34,0,1,1
840,06,065,TONTO VILL.,1,34.3566847,-111.1008299,84,34,0,1,1
840,06,066,FOREST LAKES,1,34.7000000,-110.7666667,84,34,0,1,1
840,06,067,PINETOP,1,34.1153987,-109.9154509,84,34,0,1,1
840,06,068,CIBOLA LAKE,1,33.2314477,-114.6682760,82,33,0,1,1
840,06,069,GILA BEND,1,33.2869987,-112.9375459,82,33,0,1,1
840,06,070,PALO VERDE,0,33.3339864,-112.6772170,82,33,0,1,1
840,06,071,BARTLETT RES,1,33.8177037,-111.6398389,82,34,0,1,1
840,06,072,CUTTER,0,33.1754789,-110.5290913,82,34,0,1,1
840,06,073,ALPINE,1,33.8668667,-109.1657669,84,34,0,1,1
840,06,074,ARABY,1,32.8548017,-114.4452209,82,33,0,1,1
840,06,076,PISINIMO,0,32.1764407,-112.2624969,82,33,0,1,1
840,06,077,RED ROCK,0,32.5731200,-111.3291239,82,33,0,1,1
840,06,078,REDINGTON,1,32.5434377,-110.5053099,81,34,0,1,1
840,06,079,MT. GRAHAM,1,32.6498267,-109.8181145,81,34,0,1,1
840,06,080,CABEZA PRIET,1,32.4009815,-112.9321083,82,33,0,1,1
840,06,081,AMADO,1,31.7120327,-111.0671459,81,34,0,1,1
840,06,082,SAHUARITA,1,31.9576267,-110.9446259,81,34,0,1,1
840,06,083,MCNEAL,1,31.6464055,-109.4732045,56,34,0,1,1
840,06,101,NAVAJO TRAIL,1,36.6901017,-113.4587859,87,16,0,1,1
840,06,103,KAIBITO,1,36.6095467,-111.0768659,87,16,0,1,1
840,06,105,TSAILE,1,36.3019687,-109.1965869,84,16,0,1,1
840,06,106,WILLOW BEACH,0,35.8663787,-114.6619869,83,33,0,1,1
840,06,107,PEACH SPRING,1,35.5541565,-113.3760172,87,16,0,1,1
840,06,108,SELIGMAN,1,35.2307957,-112.5859679,87,16,0,1,1
840,06,115,HAPPY JACK,1,34.8379964,-111.4382855,84,34,0,1,1
840,06,116,CLAY SPRING,1,34.6116178,-110.3781682,84,34,0,1,1
840,06,119,HOPE,0,33.9225847,-113.8247909,82,33,0,1,1
840,06,121,CASA GRANDE,1,33.0385437,-111.3789069,82,33,0,1,1
840,06,122,CARR MTN,1,33.5656117,-110.9464649,81,34,0,1,1
840,06,123,SPRUCEDALE,1,33.6103817,-109.1063079,84,34,0,1,1
840,06,126,Ajo 2,1,32.4655000,-112.8698800,82,33,0,1,1
840,06,127,CACTUS FOREST,1,32.9583127,-111.3334729,82,33,0,1,1
840,06,130,ORGAN PIPE,0,31.9571917,-112.7999879,82,33,0,1,1
840,06,133,PORTAL,1,31.9825267,-109.2013399,81,34,0,1,1
840,06,161,KLAGETOH,1,35.5413048,-109.3232177,87,16,0,1,1
840,06,170,PALO VERDE 2,1,33.3339864,-112.6772170,82,33,0,1,1
840,06,172,CUTTER 2,1,33.1788090,-110.2150690,82,33,0,1,1
840,06,176,BATES WELL,0,32.3559327,-112.8270799,82,33,0,1,1
840,06,177,RED ROCK 2,1,32.5731200,-111.3291230,82,33,0,1,1
840,06,206,WILLOW BEACH 2,1,35.8663187,-114.6620259,83,33,0,1,1
840,06,219,HOPE 2,1,33.9225847,-113.8247900,82,33,0,1,1
840,06,233,SUNIZONA 2,1,31.7587100,-109.7379700,81,34,0,1,1
840,06,900,DRAGOON,1,31.9197167,-109.9150009,81,34,0,1,3
840,06,901,RUCKER,0,31.6064617,-109.2258228,81,34,0,1,3
840,07,001,OLD MILO,1,33.3121558,-91.8906744,4,25,0,1,1
840,07,002,EUDORA,1,33.1683737,-91.3322519,5,26,0,1,1
840,07,003,RAMSEY,0,33.9045937,-92.5979989,4,25,0,1,1
840,07,004,LOCUST BAYOU,1,33.5907857,-92.6974039,4,25,0,1,1
840,07,005,STAMPS,1,33.3755757,-93.4706879,4,25,0,1,1
840,07,006,HOPE,1,33.6627163,-93.6694105,4,25,0,1,1
840,07,007,ASHDOWN,1,33.6969877,-94.1229479,4,25,0,1,1
840,07,008,HUGHES,1,34.9269397,-90.5065699,5,26,0,1,1
840,07,009,WEST TYLER,0,34.7079957,-91.7000729,5,26,0,1,1
840,07,010,SOUTH BEND,1,34.0487397,-91.4995419,5,26,0,1,1
840,07,011,CROWS,0,34.6176687,-92.7855459,19,25,0,1,1
840,07,012,POYEN,0,34.3401497,-92.6636599,4,25,0,1,1
840,07,013,HOLLYWOOD,1,34.0344927,-93.2513959,4,25,0,1,1
840,07,014,BLAKELY,0,34.6972007,-93.0827549,19,25,0,1,1
840,07,015,WALDRON,1,34.9704407,-94.0440279,19,25,0,1,1
840,07,016,HARRISBURG,1,35.4848667,-90.6809479,5,26,0,1,1
840,07,017,WHITTON,0,35.5182337,-90.2869869,5,26,0,1,1
840,07,018,AUGUSTA,0,35.3146747,-91.3577789,5,26,0,1,1
840,07,019,SAFFELL,1,35.9114603,-91.3426352,19,26,0,1,1
840,07,020,RUPERT,1,35.6330837,-92.7182699,19,24,0,1,1
840,07,021,STARK,1,35.5702167,-92.1956399,19,25,0,1,1
840,07,022,COAL HILL,1,35.4263985,-93.6640897,19,25,0,1,1
840,07,023,LURTON,1,35.7806777,-93.0696409,19,24,0,1,1
840,07,024,MASSARD,1,35.3514159,-94.3318236,19,25,0,1,1
840,07,025,MAYNARD,1,36.4436877,-90.9236529,5,26,0,1,1
840,07,026,ZION,1,36.0989147,-91.7354059,19,24,0,1,1
840,07,027,FULTON,1,36.4061087,-92.1148009,19,24,0,1,1
840,07,028,COMPTON,1,36.1206137,-93.2802279,19,24,0,1,1
840,07,029,AVOCA,1,36.4053037,-94.1100149,19,24,0,1,1
840,07,030,Centerton,1,36.3298020,-94.3032990,19,24,0,1,1
840,07,031,Farwell,1,36.3940770,-93.4724620,19,24,0,1,1
840,07,032,Yellville,1,36.2105620,-92.7512430,19,24,0,1,1
840,07,033,Ravenden Springs,1,36.3137630,-91.2290500,5,24,0,1,1
840,07,034,Lafe,1,36.2400190,-90.5171580,5,26,0,1,1
840,07,035,Dell,1,35.9012240,-90.0002250,5,26,0,1,1
840,07,036,Hickory Ridge,1,35.3966630,-90.9666330,5,26,0,1,1
840,07,037,Russell,1,35.3737360,-91.6580320,5,24,0,1,1
840,07,038,Marshall,1,35.9393360,-92.4423230,19,24,0,1,1
840,07,039,Havana,1,35.0750270,-93.6817900,19,25,0,1,1
840,07,040,Hatfield,1,34.4621490,-94.3053470,19,25,0,1,1
840,07,041,Sims,1,34.6594900,-93.6892660,19,25,0,1,1
840,07,042,England,1,34.5591830,-92.0017960,4,26,0,1,1
840,07,043,Gillett,1,34.1382900,-91.5739690,5,26,0,1,1
840,07,045,Lockesburg,1,33.7828480,-94.0068560,4,25,0,1,1
840,07,046,Springhill,1,33.0260920,-93.4936280,4,25,0,1,1
840,07,047,Stephens,1,33.4545720,-92.9674940,4,25,0,1,1
840,07,048,Kelso,1,33.7969070,-91.2209630,5,26,0,1,1
840,07,049,Rudy,1,35.6150950,-94.3444020,19,24,0,1,1
840,07,102,EUDORA 2,0,33.1666667,-91.3166667,5,26,0,1,1
840,07,103,PRINCETON,1,33.9394687,-92.5894309,4,25,0,1,1
840,07,109,ULM,1,34.7008083,-91.7077371,5,26,0,1,1
840,07,111,NANCE,1,34.7023815,-92.8007333,19,25,0,1,1
840,07,112,Poyen 2,1,34.3500000,-92.6333330,4,25,0,1,1
840,07,114,DRY FORK,1,34.8282537,-93.2368089,19,25,0,1,1
840,07,117,WILSON,1,35.5182227,-90.2867129,5,26,0,1,1
840,07,118,AUGUSTA 2,1,35.3146835,-91.3577331,5,26,0,1,1
840,07,900,OZARK NF,1,35.6440029,-93.2948547,19,24,0,1,3
840,07,901,MAGAZINE MTN,1,35.1599347,-93.4248279,19,25,0,1,3
840,07,902,BOSTON MTN.,1,35.6923427,-93.8210314,19,24,0,1,3
840,07,903,FOUR LAKES,0,33.6978337,-92.6142649,4,25,0,1,3
840,07,904,CROWLEY'S RIDGE,1,34.7364157,-90.6845150,5,26,0,1,3
124,11,001,CHEMAINUS,0,48.7852900,-123.5991300,94,5,0,1,1
124,11,002,PORT RENFREW,0,48.4223000,-124.0552700,94,5,0,1,1
124,11,003,BORDER ROAD,1,49.2937900,-114.7324400,64,10,0,1,1
124,11,004,TOKAY,1,49.4616100,-115.5162400,64,10,0,1,1
124,11,005,KUSKONOOK,1,49.2998000,-116.6611100,64,10,0,1,1
124,11,006,SALMO,1,49.1468100,-117.2572600,64,10,0,1,1
124,11,007,NEEDLES,1,49.7771600,-118.1402900,64,10,0,1,1
124,11,008,BEAVERDELL,1,49.4459400,-119.0782200,64,9,0,1,1
124,11,009,PRINCETON,1,49.1531900,-120.5972700,67,9,0,1,1
124,11,010,SEABIRD,1,49.2948800,-121.6884700,94,5,0,1,1
124,11,011,ALBION,0,49.1840200,-122.5347800,94,5,0,1,1
124,11,012,SUNSHINE CST,0,49.4068200,-123.5133600,94,5,0,1,1
124,11,013,ALBERNI,0,49.2615500,-124.8364300,94,5,0,1,1
124,11,014,ELSIE LAKE,0,49.4754700,-125.1879900,94,5,0,1,1
124,11,015,ELKFORD,1,50.2456000,-114.9578000,64,10,0,1,1
124,11,016,COLUMBIA LK,1,50.2392700,-115.8744900,64,10,0,1,1
124,11,017,SPILLIMACHEEN,1,50.9243500,-116.4783900,64,10,0,1,1
124,11,018,ZINCTON,1,50.0380100,-117.2057300,64,10,0,1,1
124,11,019,MABEL LAKE,1,50.4406300,-118.7433200,64,9,0,1,1
124,11,020,SALMON ARM,1,50.6737500,-119.3209500,64,9,0,1,1
124,11,021,NICOLA,0,50.2828500,-120.6916600,64,9,0,1,1
124,11,022,CANFORD,1,50.0225700,-121.0993400,64,9,0,1,1
124,11,023,SHALALTH,1,50.7898000,-122.2240700,63,9,0,1,1
124,11,026,CAMPBELL R,0,50.0263800,-125.2411100,94,5,0,1,1
124,11,027,EVE RIVER,0,50.3500000,-126.1564300,94,5,0,1,1
124,11,028,PORT HARDY,0,50.7039400,-127.8768500,94,5,0,1,1
124,11,029,GOLDEN,1,51.3218900,-116.9870700,64,10,0,1,1
124,11,030,ESPLANADE RG,0,51.5042400,-117.4169100,64,10,0,1,1
124,11,031,GOLDSTREAM R,0,51.6758900,-118.6360500,64,10,0,1,1
124,11,032,SCOTCH CREEK,1,51.0367400,-119.3906600,64,10,0,1,1
124,11,033,BRIDGE LAKE,0,51.3870400,-120.7102900,63,10,0,1,1
124,11,034,MEADOWLAKE,1,51.4131900,-121.9794400,63,10,0,1,1
124,11,036,CARDIFF MTN,1,51.5628900,-123.6974900,63,10,0,1,1
124,11,037,TATLAYOKO L,1,51.4895900,-124.3919400,63,10,0,1,1
124,11,042,GOSNELL,1,52.5264900,-119.1138400,64,10,0,1,1
124,11,043,HENDRIX LAKE,1,52.0908200,-120.7938600,64,10,0,1,1
124,11,044,KEITHLEY CR.,1,52.8975300,-121.3377300,64,10,0,1,1
124,11,045,WILLIAMS LK,1,52.1495200,-122.0676800,63,10,0,1,1
124,11,046,ALEXIS CREEK,1,52.2551000,-123.5247100,63,10,0,1,1
124,11,048,HECKMAN PASS,1,52.5102600,-125.4072300,63,10,0,1,1
124,11,049,BELLA COOLA,1,52.3875500,-126.5269600,68,5,0,1,1
124,11,053,MCBRIDE,1,53.2789500,-120.0785000,64,10,0,1,1
124,11,054,WINGDAM,1,53.0389300,-121.9812800,64,10,0,1,1
124,11,055,FERNDALE,1,53.9713700,-122.4612700,63,10,0,1,1
124,11,057,KENNEY DAM,1,53.5981100,-124.9014600,63,10,0,1,1
124,11,058,DUNSTER,1,53.0839400,-119.6714400,64,10,0,1,1
124,11,063,Heritage Hwy,1,54.9688590,-120.1108680,29,6,0,1,1
124,11,065,MCLEOD LAKE,1,54.9879700,-123.0335000,63,10,0,1,1
124,11,067,FRASER LAKE,0,54.0871500,-124.8316800,68,10,0,1,1
124,11,068,PINKUT CREEK,1,54.4132100,-125.4190900,68,10,0,1,1
124,11,069,MT MORICE,1,54.3605800,-126.7925600,68,10,0,1,1
124,11,070,SMITHERS,0,55.0022400,-127.3188300,68,10,0,1,1
124,11,071,LAKELSE,1,54.3716600,-128.5821500,94,5,0,1,1
124,11,072,KWINITSA,1,54.3330800,-129.2962200,94,5,0,1,1
124,11,074,TUPPER,1,55.4544100,-120.1584200,30,6,0,1,1
124,11,075,WILLISTON LK,1,55.4508300,-123.2083300,63,10,0,1,1
124,11,078,GERMANSEN LANDING,1,55.7995000,-124.7304700,68,10,0,1,1
124,11,079,KWANIKA CREEK,1,55.6020800,-125.1735500,68,10,0,1,1
124,11,081,KISPIOX,0,55.1583100,-127.8863000,68,5,0,1,1
124,11,082,NASS RIVER,0,55.7715300,-128.8499400,94,5,0,1,1
124,11,083,Gitwinksihlkw,1,55.2086080,-129.1346390,94,5,0,1,1
124,11,084,FT ST JOHN,0,56.3630000,-120.3997100,29,6,0,1,1
124,11,085,HUDSON HOPE,1,56.0302800,-121.9082700,29,6,0,1,1
124,11,093,MEZIADIN,1,56.1048300,-129.2843900,68,5,0,1,1
124,11,101,Saltair,1,48.7574380,-123.5985120,94,5,0,1,1
124,11,102,Fairy Lake,1,48.5820660,-124.3946240,94,5,0,1,1
124,11,106,KINASKAN LK,1,57.5021400,-130.2203500,68,4,0,1,1
124,11,110,FORT NELSON,1,58.8423600,-122.9158500,29,6,0,1,1
124,11,111,STEAMBOAT,1,58.6604600,-123.8515800,68,6,0,1,1
124,11,112,TETSA RIVER,1,58.6667800,-123.9544500,68,4,0,1,1
124,11,114,Ash River,1,49.5134930,-125.1258030,94,5,0,1,1
124,11,116,KOOTENAY,1,50.6327800,-116.0559400,64,10,0,1,1
124,11,117,GNAT PASS,1,58.1000000,-129.8633900,68,4,0,1,1
124,11,118,BEAVERFOOT,0,51.2490000,-116.6745100,64,10,0,1,1
124,11,125,PETITOT RIVER,1,59.9808900,-122.9207300,29,6,0,1,1
124,11,126,CAMPBELL LAKE,1,50.0263800,-125.2411100,94,5,0,1,1
124,11,131,Big Bend Hwy,1,51.6758900,-118.6360500,64,10,0,1,1
124,11,132,CASSIAR,1,59.2205300,-129.7417000,68,4,0,1,1
124,11,133,Eaganbridge,1,51.3870400,-120.7102900,63,10,0,1,1
124,11,134,SWAN LAKE,1,59.9413100,-131.9747900,68,4,0,1,1
124,11,136,ATLIN ROAD,1,60.0002900,-133.7949200,68,4,0,1,1
124,11,137,PENNINGTON,1,60.0017900,-134.6602600,68,4,0,1,1
124,11,139,CHILKAT PASS,0,59.4505000,-136.3618900,68,4,0,1,1
124,11,150,GOLD RIVER,1,49.6790700,-126.1172700,94,5,0,1,1
124,11,167,Ormond Lake,1,54.0871500,-124.8316800,68,10,0,1,1
124,11,175,Groundbirch,1,55.9253370,-120.9927680,29,6,0,1,1
124,11,181,Glen Vowell,1,55.1969910,-127.7463700,68,5,0,1,1
124,11,185,SUKUNKA FALLS,1,55.5776800,-121.5912000,29,10,0,1,1
124,11,198,MASSETT,1,54.0308500,-132.0565100,94,5,0,1,1
124,11,199,Rennell Sound,0,53.2505100,-132.1171200,94,5,0,1,1
124,11,200,MORESBY IS,0,53.2372500,-131.8641100,94,5,0,1,1
124,11,201,VICTORIA,1,48.4045900,-123.3495700,94,5,0,1,1
124,11,202,NITNAT,1,48.8721300,-124.8147700,94,5,0,1,1
124,11,204,WASA,0,49.6484700,-115.6497200,64,10,0,1,1
124,11,205,CRESTON,1,49.0731700,-116.5226800,64,10,0,1,1
124,11,206,SLOCAN,1,49.5085600,-117.6174200,64,10,0,1,1
124,11,207,GRAND FORKS,1,49.0416900,-118.4750400,64,10,0,1,1
124,11,208,SUMMERLAND,1,49.5976200,-119.7296300,64,9,0,1,1
124,11,209,ASHNOLA,0,49.1322000,-120.2927500,67,9,0,1,1
124,11,210,CHILLIWACK,0,49.0483400,-121.9736700,94,5,0,1,1
124,11,211,PITT MEADOWS,0,49.2311700,-122.6895100,94,5,0,1,1
124,11,212,POINT GREY,1,49.2626900,-123.2584800,94,5,0,1,1
