"Year","Route","Latitude","Longitude","Richness","Abundance"
1995,51,30.3334747,-87.1400909,50,1217
1995,52,30.7209289,-86.7860494,65,790
1995,53,30.7184797,-86.1160696,47,998
1995,54,30.5335474,-85.2426415,48,257
1995,56,30.2929508,-83.6676053,59,642
1995,57,30.387698,-84.6639032,42,649
1995,58,30.3506092,-83.3399191,53,703
1995,59,30.0205957,-82.811155,51,776
1995,61,30.5193097,-83.2158819,51,720
1995,62,29.9468226,-84.340943,57,688
1995,63,29.5359317,-81.8774959,40,436
1995,64,29.4080424,-81.1983453,41,463
1995,65,29.1174077,-82.2183149,45,624
1995,66,28.6471072,-82.1719367,44,534
1995,67,28.1011187,-80.8980039,46,961
1995,68,28.6901383,-81.5469756,45,1016
1995,69,28.3225489,-81.3372759,47,661
1995,70,27.7698971,-82.3349393,51,850
1995,71,27.2920427,-82.0563269,58,1039
1995,72,27.4266407,-81.5833199,49,765
1995,73,27.7611546,-81.4536353,54,867
1995,74,27.2364427,-80.5471555,46,874
1995,81,26.5587549,-81.126711,38,652
1995,82,26.8751997,-81.3585199,45,670
1995,84,29.6862263,-83.0674784,56,519
1995,85,28.2764097,-82.6352619,61,838
1995,86,26.9459847,-81.7610009,44,496
1995,87,25.9322682,-81.6570333,35,390
1995,108,30.3242578,-85.0052085,55,646
1995,113,29.4553574,-82.119094,48,653
1995,116,28.0402277,-82.5089729,45,965
1995,129,27.9007144,-81.7191254,60,988
1995,132,26.9297114,-82.0333415,39,294
1995,175,27.8610752,-80.4489977,42,390
1995,901,30.2634445,-84.6552242,41,494
1995,902,30.3790152,-82.3594866,36,490
1995,903,29.3967527,-81.8082819,29,404
1995,905,28.5817572,-82.1873953,55,620
1995,906,28.3029119,-81.9184945,53,747
1995,910,26.8177916,-81.9247336,37,262
1995,911,26.8544437,-80.2678139,51,826
1995,912,26.3353906,-80.5399018,39,1577
1995,916,26.9950167,-81.9587398,25,257
1995,917,30.2200916,-82.4080153,42,470
1995,920,30.4264141,-86.7556245,44,432
1995,921,29.6796829,-85.215292,49,837
1996,1,30.9291812,-87.4079434,62,1216
1996,2,30.3755433,-86.2758321,44,815
1996,3,30.5193157,-86.4809129,43,465
1996,4,30.5288404,-85.1334541,49,601
1996,5,30.3372497,-85.2869789,54,588
1996,6,30.5950194,-84.0413094,59,937
1996,9,29.7818335,-85.3003555,54,792
1996,10,30.2734632,-83.8569684,54,794
1996,11,29.6686989,-83.3782062,57,671
1996,12,30.5026237,-82.7337409,59,652
1996,14,29.1916199,-82.394802,48,867
1996,15,29.9877641,-84.9762879,51,634
1996,17,27.4438745,-82.1186659,56,905
1996,18,29.8899427,-81.3438119,46,403
1996,19,30.7202649,-81.9062085,45,394
1996,20,28.3266818,-82.3022052,57,853
1996,21,29.8970697,-81.8343049,42,375
1996,22,28.1788407,-81.8605659,54,1177
1996,23,28.5723877,-81.9816829,57,1114
1996,24,27.3232866,-81.4189503,48,749
1996,25,28.7481187,-80.8712309,66,1773
1996,26,26.2943143,-81.448561,36,361
1996,27,27.6610372,-82.1462286,49,677
1996,31,26.9657323,-80.3854635,49,901
1996,36,25.0015697,-80.5364609,28,628
1996,37,30.2531989,-82.1623546,40,330
1996,38,30.0999027,-81.8070759,37,307
1996,51,30.3334747,-87.1400909,39,654
1996,52,30.7209289,-86.7860494,52,852
1996,53,30.7184797,-86.1160696,42,745
1996,54,30.5335474,-85.2426415,49,373
1996,55,30.9498107,-85.7419899,52,790
1996,56,30.2929508,-83.6676053,57,714
1996,57,30.387698,-84.6639032,41,629
1996,58,30.3506092,-83.3399191,50,899
1996,59,30.0205957,-82.811155,54,572
1996,60,30.5196049,-81.9519897,54,541
1996,61,30.5193097,-83.2158819,50,794
1996,62,29.9468226,-84.340943,58,669
1996,63,29.5359317,-81.8774959,37,458
1996,64,29.4080424,-81.1983453,44,518
1996,65,29.1174077,-82.2183149,44,432
1996,66,28.6471072,-82.1719367,48,438
1996,67,28.1011187,-80.8980039,48,763
1996,68,28.6901383,-81.5469756,47,748
1996,70,27.7698971,-82.3349393,50,863
1996,71,27.2920427,-82.0563269,59,884
1996,72,27.4266407,-81.5833199,52,706
1996,73,27.7611546,-81.4536353,55,695
1996,74,27.2364427,-80.5471555,47,1384
1996,81,26.5587549,-81.126711,40,643
1996,84,29.6862263,-83.0674784,61,605
1996,85,28.2764097,-82.6352619,53,807
1996,86,26.9459847,-81.7610009,39,350
1996,87,25.9322682,-81.6570333,42,404
1996,108,30.3242578,-85.0052085,54,594
1996,113,29.4553574,-82.119094,44,715
1996,116,28.0402277,-82.5089729,47,796
1996,129,27.9007144,-81.7191254,57,942
1996,132,26.9297114,-82.0333415,30,192
1996,901,30.2634445,-84.6552242,35,418
1996,903,29.3967527,-81.8082819,30,446
1996,904,30.9635097,-85.1179618,55,764
1996,905,28.5817572,-82.1873953,60,656
1996,906,28.3029119,-81.9184945,46,688
1996,910,26.8177916,-81.9247336,38,340
1996,911,26.8544437,-80.2678139,44,619
1996,912,26.3353906,-80.5399018,47,1541
1996,916,26.9950167,-81.9587398,36,359
1996,917,30.2200916,-82.4080153,39,396
1996,919,26.9941297,-80.5737674,49,750
1996,921,29.6796829,-85.215292,55,758
1996,922,28.6793707,-82.5663679,23,187
1997,1,30.9291812,-87.4079434,66,1189
1997,2,30.3755433,-86.2758321,40,1211
1997,3,30.5193157,-86.4809129,50,425
1997,4,30.5288404,-85.1334541,63,1254
1997,5,30.3372497,-85.2869789,51,574
1997,6,30.5950194,-84.0413094,57,838
1997,9,29.7818335,-85.3003555,64,1022
1997,10,30.2734632,-83.8569684,58,750
1997,11,29.6686989,-83.3782062,50,493
1997,12,30.5026237,-82.7337409,57,627
1997,14,29.1916199,-82.394802,54,724
1997,15,29.9877641,-84.9762879,44,693
1997,17,27.4438745,-82.1186659,50,771
1997,19,30.7202649,-81.9062085,40,315
1997,20,28.3266818,-82.3022052,56,971
1997,22,28.1788407,-81.8605659,49,818
1997,23,28.5723877,-81.9816829,53,1133
1997,24,27.3232866,-81.4189503,48,669
1997,25,28.7481187,-80.8712309,59,1745
1997,26,26.2943143,-81.448561,36,364
1997,27,27.6610372,-82.1462286,47,702
1997,30,27.9626301,-80.9673345,40,523
1997,31,26.9657323,-80.3854635,49,848
1997,37,30.2531989,-82.1623546,45,340
1997,40,26.0594807,-80.4340449,32,668
1997,51,30.3334747,-87.1400909,46,983
1997,52,30.7209289,-86.7860494,58,905
1997,53,30.7184797,-86.1160696,41,553
1997,54,30.5335474,-85.2426415,42,399
1997,55,30.9498107,-85.7419899,57,682
1997,57,30.387698,-84.6639032,48,647
1997,58,30.3506092,-83.3399191,51,703
1997,59,30.0205957,-82.811155,49,618
1997,61,30.5193097,-83.2158819,51,713
1997,62,29.9468226,-84.340943,60,726
1997,65,29.1174077,-82.2183149,44,629
1997,66,28.6471072,-82.1719367,43,442
1997,67,28.1011187,-80.8980039,44,817
1997,68,28.6901383,-81.5469756,48,680
1997,70,27.7698971,-82.3349393,48,922
1997,71,27.2920427,-82.0563269,56,1008
1997,72,27.4266407,-81.5833199,50,895
1997,73,27.7611546,-81.4536353,51,711
1997,74,27.2364427,-80.5471555,43,1657
1997,77,26.0856265,-80.2292965,31,769
1997,81,26.5587549,-81.126711,38,734
1997,85,28.2764097,-82.6352619,54,777
1997,86,26.9459847,-81.7610009,40,392
1997,87,25.9322682,-81.6570333,37,364
1997,108,30.3242578,-85.0052085,53,630
1997,113,29.4553574,-82.119094,49,3820
1997,116,28.0402277,-82.5089729,46,845
1997,129,27.9007144,-81.7191254,48,1137
1997,175,27.8610752,-80.4489977,41,645
1997,901,30.2634445,-84.6552242,39,489
1997,902,30.3790152,-82.3594866,30,363
1997,903,29.3967527,-81.8082819,29,415
1997,904,30.9635097,-85.1179618,45,838
1997,905,28.5817572,-82.1873953,55,624
1997,906,28.3029119,-81.9184945,52,563
1997,911,26.8544437,-80.2678139,49,696
1997,912,26.3353906,-80.5399018,40,1855
1997,917,30.2200916,-82.4080153,41,504
1997,918,28.5692767,-80.9969329,45,695
1997,919,26.9941297,-80.5737674,44,691
1997,920,30.4264141,-86.7556245,42,343
1997,921,29.6796829,-85.215292,56,1236
1997,922,28.6793707,-82.5663679,27,171
1998,1,30.9291812,-87.4079434,65,1632
1998,2,30.3755433,-86.2758321,43,860
1998,3,30.5193157,-86.4809129,50,479
1998,4,30.5288404,-85.1334541,61,1295
1998,5,30.3372497,-85.2869789,48,495
1998,6,30.5950194,-84.0413094,54,687
1998,7,30.3898527,-85.9004499,56,558
1998,9,29.7818335,-85.3003555,61,1221
1998,10,30.2734632,-83.8569684,55,608
1998,11,29.6686989,-83.3782062,53,581
1998,12,30.5026237,-82.7337409,51,525
1998,14,29.1916199,-82.394802,49,591
1998,15,29.9877641,-84.9762879,49,632
1998,17,27.4438745,-82.1186659,44,731
1998,18,29.8899427,-81.3438119,38,374
1998,19,30.7202649,-81.9062085,36,376
1998,20,28.3266818,-82.3022052,61,818
1998,21,29.8970697,-81.8343049,39,523
1998,22,28.1788407,-81.8605659,55,857
1998,23,28.5723877,-81.9816829,61,1543
1998,24,27.3232866,-81.4189503,48,747
1998,25,28.7481187,-80.8712309,64,1382
1998,26,26.2943143,-81.448561,27,357
1998,27,27.6610372,-82.1462286,48,602
1998,30,27.9626301,-80.9673345,44,521
1998,31,26.9657323,-80.3854635,51,730
1998,37,30.2531989,-82.1623546,34,317
1998,38,30.0999027,-81.8070759,42,333
1998,40,26.0594807,-80.4340449,28,717
1998,51,30.3334747,-87.1400909,56,1394
1998,52,30.7209289,-86.7860494,56,1045
1998,53,30.7184797,-86.1160696,49,681
1998,54,30.5335474,-85.2426415,44,286
1998,56,30.2929508,-83.6676053,56,613
1998,57,30.387698,-84.6639032,41,617
1998,58,30.3506092,-83.3399191,52,680
1998,59,30.0205957,-82.811155,48,601
1998,61,30.5193097,-83.2158819,59,726
1998,62,29.9468226,-84.340943,53,557
1998,63,29.5359317,-81.8774959,44,468
1998,65,29.1174077,-82.2183149,41,515
1998,66,28.6471072,-82.1719367,46,532
1998,67,28.1011187,-80.8980039,48,802
1998,70,27.7698971,-82.3349393,49,1344
1998,71,27.2920427,-82.0563269,62,1961
1998,72,27.4266407,-81.5833199,53,646
1998,73,27.7611546,-81.4536353,61,877
1998,74,27.2364427,-80.5471555,48,1232
1998,81,26.5587549,-81.126711,38,524
1998,82,26.8751997,-81.3585199,49,1197
1998,85,28.2764097,-82.6352619,49,603
1998,86,26.9459847,-81.7610009,42,439
1998,87,25.9322682,-81.6570333,38,482
1998,108,30.3242578,-85.0052085,47,550
1998,113,29.4553574,-82.119094,58,615
1998,116,28.0402277,-82.5089729,47,779
1998,129,27.9007144,-81.7191254,59,1040
1998,132,26.9297114,-82.0333415,44,407
1998,175,27.8610752,-80.4489977,51,1014
1998,180,25.3099469,-80.3928389,35,214
1998,901,30.2634445,-84.6552242,33,506
1998,902,30.3790152,-82.3594866,36,351
1998,903,29.3967527,-81.8082819,40,525
1998,905,28.5817572,-82.1873953,63,555
1998,906,28.3029119,-81.9184945,50,490
1998,910,26.8177916,-81.9247336,48,875
1998,911,26.8544437,-80.2678139,52,819
1998,912,26.3353906,-80.5399018,42,1096
1998,915,28.7856862,-80.8008275,58,910
1998,916,26.9950167,-81.9587398,55,1068
1998,917,30.2200916,-82.4080153,46,409
1998,920,30.4264141,-86.7556245,50,567
1998,921,29.6796829,-85.215292,50,762
1998,922,28.6793707,-82.5663679,42,461
1999,1,30.9291812,-87.4079434,59,1353
1999,2,30.3755433,-86.2758321,50,898
1999,3,30.5193157,-86.4809129,48,517
1999,4,30.5288404,-85.1334541,60,1118
1999,5,30.3372497,-85.2869789,51,634
1999,6,30.5950194,-84.0413094,52,750
1999,7,30.3898527,-85.9004499,51,507
1999,9,29.7818335,-85.3003555,63,1401
1999,10,30.2734632,-83.8569684,51,630
1999,14,29.1916199,-82.394802,56,843
1999,15,29.9877641,-84.9762879,42,609
1999,17,27.4438745,-82.1186659,54,1010
1999,18,29.8899427,-81.3438119,50,585
1999,20,28.3266818,-82.3022052,56,766
1999,21,29.8970697,-81.8343049,46,472
1999,22,28.1788407,-81.8605659,51,881
1999,23,28.5723877,-81.9816829,62,935
1999,25,28.7481187,-80.8712309,55,1315
1999,26,26.2943143,-81.448561,40,646
1999,27,27.6610372,-82.1462286,52,1306
1999,28,25.7510497,-80.9676799,44,653
1999,31,26.9657323,-80.3854635,58,912
1999,37,30.2531989,-82.1623546,38,353
1999,51,30.3334747,-87.1400909,61,1316
1999,52,30.7209289,-86.7860494,62,968
1999,53,30.7184797,-86.1160696,50,856
1999,54,30.5335474,-85.2426415,36,403
1999,55,30.9498107,-85.7419899,52,734
1999,56,30.2929508,-83.6676053,50,740
1999,57,30.387698,-84.6639032,45,574
1999,58,30.3506092,-83.3399191,50,569
1999,59,30.0205957,-82.811155,48,543
1999,60,30.5196049,-81.9519897,53,418
1999,61,30.5193097,-83.2158819,54,738
1999,62,29.9468226,-84.340943,59,573
1999,65,29.1174077,-82.2183149,43,494
1999,66,28.6471072,-82.1719367,49,445
1999,67,28.1011187,-80.8980039,43,770
1999,69,28.3225489,-81.3372759,57,837
1999,70,27.7698971,-82.3349393,54,827
1999,71,27.2920427,-82.0563269,52,892
1999,72,27.4266407,-81.5833199,51,983
1999,73,27.7611546,-81.4536353,51,837
1999,74,27.2364427,-80.5471555,47,2099
1999,76,26.3358707,-80.5359109,36,1634
1999,77,26.0856265,-80.2292965,36,916
1999,79,25.4912637,-80.5425082,37,657
1999,81,26.5587549,-81.126711,45,656
1999,84,29.6862263,-83.0674784,50,513
1999,85,28.2764097,-82.6352619,54,1124
1999,86,26.9459847,-81.7610009,39,445
1999,87,25.9322682,-81.6570333,40,513
1999,108,30.3242578,-85.0052085,50,598
1999,113,29.4553574,-82.119094,54,627
1999,116,28.0402277,-82.5089729,50,811
1999,129,27.9007144,-81.7191254,58,1162
1999,132,26.9297114,-82.0333415,37,392
1999,135,25.1388716,-80.9335333,35,295
1999,175,27.8610752,-80.4489977,45,1342
1999,178,25.618989,-80.4147339,32,751
1999,183,24.6759747,-81.2399969,34,476
1999,901,30.2634445,-84.6552242,41,550
1999,902,30.3790152,-82.3594866,38,384
1999,903,29.3967527,-81.8082819,30,476
1999,904,30.9635097,-85.1179618,56,786
1999,905,28.5817572,-82.1873953,64,575
1999,906,28.3029119,-81.9184945,51,575
1999,910,26.8177916,-81.9247336,49,862
1999,911,26.8544437,-80.2678139,51,650
1999,912,26.3353906,-80.5399018,39,1067
1999,915,28.7856862,-80.8008275,57,1304
1999,916,26.9950167,-81.9587398,56,1159
1999,917,30.2200916,-82.4080153,39,404
1999,918,28.5692767,-80.9969329,54,638
1999,919,26.9941297,-80.5737674,44,661
1999,920,30.4264141,-86.7556245,52,647
1999,921,29.6796829,-85.215292,61,1323
1999,922,28.6793707,-82.5663679,33,318
2000,1,30.9291812,-87.4079434,63,1343
2000,2,30.3755433,-86.2758321,45,1018
2000,3,30.5193157,-86.4809129,47,346
2000,4,30.5288404,-85.1334541,61,1049
2000,5,30.3372497,-85.2869789,49,609
2000,6,30.5950194,-84.0413094,52,718
2000,7,30.3898527,-85.9004499,54,573
2000,9,29.7818335,-85.3003555,63,997
2000,10,30.2734632,-83.8569684,58,648
2000,11,29.6686989,-83.3782062,46,504
2000,14,29.1916199,-82.394802,53,632
2000,15,29.9877641,-84.9762879,54,651
2000,17,27.4438745,-82.1186659,52,837
2000,18,29.8899427,-81.3438119,42,405
2000,20,28.3266818,-82.3022052,52,709
2000,21,29.8970697,-81.8343049,44,453
2000,22,28.1788407,-81.8605659,51,769
2000,23,28.5723877,-81.9816829,54,767
2000,24,27.3232866,-81.4189503,59,1112
2000,25,28.7481187,-80.8712309,60,1404
2000,26,26.2943143,-81.448561,43,796
2000,27,27.6610372,-82.1462286,51,670
2000,28,25.7510497,-80.9676799,43,642
2000,30,27.9626301,-80.9673345,39,405
2000,31,26.9657323,-80.3854635,58,937
2000,37,30.2531989,-82.1623546,42,326
2000,38,30.0999027,-81.8070759,44,431
2000,51,30.3334747,-87.1400909,52,1039
2000,52,30.7209289,-86.7860494,58,1079
2000,53,30.7184797,-86.1160696,46,795
2000,54,30.5335474,-85.2426415,46,347
2000,55,30.9498107,-85.7419899,54,696
2000,56,30.2929508,-83.6676053,55,720
2000,57,30.387698,-84.6639032,44,575
2000,58,30.3506092,-83.3399191,47,641
2000,59,30.0205957,-82.811155,37,563
2000,61,30.5193097,-83.2158819,52,676
2000,62,29.9468226,-84.340943,53,591
2000,63,29.5359317,-81.8774959,51,757
2000,66,28.6471072,-82.1719367,51,516
2000,67,28.1011187,-80.8980039,40,788
2000,70,27.7698971,-82.3349393,48,721
2000,71,27.2920427,-82.0563269,61,1161
2000,73,27.7611546,-81.4536353,51,789
2000,74,27.2364427,-80.5471555,42,1064
2000,76,26.3358707,-80.5359109,36,1693
2000,79,25.4912637,-80.5425082,31,718
2000,81,26.5587549,-81.126711,31,494
2000,84,29.6862263,-83.0674784,60,665
2000,86,26.9459847,-81.7610009,42,478
2000,87,25.9322682,-81.6570333,33,432
2000,108,30.3242578,-85.0052085,51,606
2000,113,29.4553574,-82.119094,54,709
2000,116,28.0402277,-82.5089729,52,1278
2000,129,27.9007144,-81.7191254,51,919
2000,132,26.9297114,-82.0333415,45,436
2000,135,25.1388716,-80.9335333,36,382
2000,172,27.4972377,-81.6004029,51,878
2000,175,27.8610752,-80.4489977,33,451
2000,178,25.618989,-80.4147339,29,1036
2000,180,25.3099469,-80.3928389,37,296
2000,901,30.2634445,-84.6552242,38,510
2000,902,30.3790152,-82.3594866,27,273
2000,903,29.3967527,-81.8082819,36,445
2000,904,30.9635097,-85.1179618,54,641
2000,905,28.5817572,-82.1873953,60,536
2000,906,28.3029119,-81.9184945,44,513
2000,910,26.8177916,-81.9247336,47,893
2000,911,26.8544437,-80.2678139,55,752
2000,912,26.3353906,-80.5399018,33,1241
2000,915,28.7856862,-80.8008275,52,865
2000,916,26.9950167,-81.9587398,59,937
2000,917,30.2200916,-82.4080153,34,303
2000,918,28.5692767,-80.9969329,49,836
2000,919,26.9941297,-80.5737674,38,617
2000,920,30.4264141,-86.7556245,49,389
2000,921,29.6796829,-85.215292,60,1352
2000,922,28.6793707,-82.5663679,28,365
2001,1,30.9291812,-87.4079434,66,1360
2001,2,30.3755433,-86.2758321,47,993
2001,3,30.5193157,-86.4809129,36,326
2001,4,30.5288404,-85.1334541,65,1410
2001,5,30.3372497,-85.2869789,53,583
2001,6,30.5950194,-84.0413094,51,701
2001,9,29.7818335,-85.3003555,66,1384
2001,10,30.2734632,-83.8569684,52,636
2001,11,29.6686989,-83.3782062,54,549
2001,12,30.5026237,-82.7337409,57,661
2001,14,29.1916199,-82.394802,46,645
2001,15,29.9877641,-84.9762879,47,640
2001,17,27.4438745,-82.1186659,48,772
2001,18,29.8899427,-81.3438119,48,538
2001,19,30.7202649,-81.9062085,32,323
2001,20,28.3266818,-82.3022052,46,631
2001,21,29.8970697,-81.8343049,44,540
2001,22,28.1788407,-81.8605659,50,870
2001,23,28.5723877,-81.9816829,53,694
2001,24,27.3232866,-81.4189503,49,957
2001,25,28.7481187,-80.8712309,57,1368
2001,26,26.2943143,-81.448561,43,780
2001,27,27.6610372,-82.1462286,46,629
2001,28,25.7510497,-80.9676799,36,636
2001,31,26.9657323,-80.3854635,58,815
2001,37,30.2531989,-82.1623546,45,622
2001,51,30.3334747,-87.1400909,54,1373
2001,52,30.7209289,-86.7860494,56,971
2001,53,30.7184797,-86.1160696,47,791
2001,54,30.5335474,-85.2426415,37,326
2001,55,30.9498107,-85.7419899,56,717
2001,56,30.2929508,-83.6676053,57,586
2001,57,30.387698,-84.6639032,47,541
2001,58,30.3506092,-83.3399191,50,533
2001,59,30.0205957,-82.811155,43,418
2001,60,30.5196049,-81.9519897,35,361
2001,61,30.5193097,-83.2158819,53,763
2001,62,29.9468226,-84.340943,55,631
2001,63,29.5359317,-81.8774959,46,588
2001,64,29.4080424,-81.1983453,48,554
2001,66,28.6471072,-82.1719367,42,490
2001,67,28.1011187,-80.8980039,40,906
2001,69,28.3225489,-81.3372759,53,584
2001,70,27.7698971,-82.3349393,42,654
2001,71,27.2920427,-82.0563269,60,1601
2001,73,27.7611546,-81.4536353,48,708
2001,74,27.2364427,-80.5471555,47,1661
2001,76,26.3358707,-80.5359109,43,2329
2001,79,25.4912637,-80.5425082,33,408
2001,81,26.5587549,-81.126711,40,752
2001,82,26.8751997,-81.3585199,38,728
2001,84,29.6862263,-83.0674784,61,646
2001,86,26.9459847,-81.7610009,45,381
2001,87,25.9322682,-81.6570333,32,304
2001,108,30.3242578,-85.0052085,57,654
2001,113,29.4553574,-82.119094,48,574
2001,129,27.9007144,-81.7191254,48,759
2001,132,26.9297114,-82.0333415,40,450
2001,135,25.1388716,-80.9335333,27,307
2001,172,27.4972377,-81.6004029,47,1085
2001,175,27.8610752,-80.4489977,43,1442
2001,180,25.3099469,-80.3928389,28,300
2001,901,30.2634445,-84.6552242,39,477
2001,903,29.3967527,-81.8082819,33,413
2001,904,30.9635097,-85.1179618,53,673
2001,905,28.5817572,-82.1873953,61,566
2001,906,28.3029119,-81.9184945,43,464
2001,910,26.8177916,-81.9247336,42,896
2001,911,26.8544437,-80.2678139,49,496
2001,912,26.3353906,-80.5399018,37,982
2001,915,28.7856862,-80.8008275,55,1143
2001,916,26.9950167,-81.9587398,60,1003
2001,918,28.5692767,-80.9969329,59,997
2001,919,26.9941297,-80.5737674,41,558
2001,920,30.4264141,-86.7556245,46,530
2001,921,29.6796829,-85.215292,66,1693
2001,922,28.6793707,-82.5663679,31,329
2002,1,30.9291812,-87.4079434,65,1796
2002,2,30.3755433,-86.2758321,43,1046
2002,3,30.5193157,-86.4809129,41,425
2002,4,30.5288404,-85.1334541,62,1171
2002,5,30.3372497,-85.2869789,50,375
2002,6,30.5950194,-84.0413094,50,755
2002,9,29.7818335,-85.3003555,57,1113
2002,10,30.2734632,-83.8569684,55,678
2002,11,29.6686989,-83.3782062,44,431
2002,12,30.5026237,-82.7337409,58,705
2002,14,29.1916199,-82.394802,51,707
2002,15,29.9877641,-84.9762879,46,487
2002,17,27.4438745,-82.1186659,54,775
2002,18,29.8899427,-81.3438119,47,423
2002,20,28.3266818,-82.3022052,54,670
2002,21,29.8970697,-81.8343049,38,460
2002,22,28.1788407,-81.8605659,52,1048
2002,23,28.5723877,-81.9816829,57,831
2002,24,27.3232866,-81.4189503,54,893
2002,25,28.7481187,-80.8712309,60,1823
2002,26,26.2943143,-81.448561,47,820
2002,27,27.6610372,-82.1462286,49,749
2002,28,25.7510497,-80.9676799,43,694
2002,30,27.9626301,-80.9673345,47,460
2002,31,26.9657323,-80.3854635,59,930
2002,36,25.0015697,-80.5364609,25,328
2002,37,30.2531989,-82.1623546,50,485
2002,51,30.3334747,-87.1400909,46,1442
2002,52,30.7209289,-86.7860494,54,1159
2002,53,30.7184797,-86.1160696,40,887
2002,54,30.5335474,-85.2426415,57,1072
2002,56,30.2929508,-83.6676053,58,631
2002,57,30.387698,-84.6639032,46,459
2002,58,30.3506092,-83.3399191,44,492
2002,59,30.0205957,-82.811155,40,396
2002,60,30.5196049,-81.9519897,47,581
2002,61,30.5193097,-83.2158819,55,684
2002,62,29.9468226,-84.340943,52,491
2002,63,29.5359317,-81.8774959,47,577
2002,64,29.4080424,-81.1983453,46,637
2002,66,28.6471072,-82.1719367,46,438
2002,67,28.1011187,-80.8980039,42,768
2002,69,28.3225489,-81.3372759,50,730
2002,70,27.7698971,-82.3349393,51,807
2002,71,27.2920427,-82.0563269,51,931
2002,73,27.7611546,-81.4536353,56,707
2002,74,27.2364427,-80.5471555,52,1850
2002,76,26.3358707,-80.5359109,39,2440
2002,77,26.0856265,-80.2292965,34,640
2002,79,25.4912637,-80.5425082,38,574
2002,81,26.5587549,-81.126711,39,669
2002,82,26.8751997,-81.3585199,37,603
2002,84,29.6862263,-83.0674784,54,564
2002,86,26.9459847,-81.7610009,38,408
2002,87,25.9322682,-81.6570333,38,505
2002,108,30.3242578,-85.0052085,58,637
2002,113,29.4553574,-82.119094,44,544
2002,129,27.9007144,-81.7191254,50,675
2002,132,26.9297114,-82.0333415,41,335
2002,135,25.1388716,-80.9335333,37,422
2002,165,29.1871917,-82.2851269,43,825
2002,172,27.4972377,-81.6004029,55,1053
2002,175,27.8610752,-80.4489977,46,2078
2002,178,25.618989,-80.4147339,28,875
2002,180,25.3099469,-80.3928389,32,374
2002,183,24.6759747,-81.2399969,27,239
2002,207,30.8137132,-85.780054,55,569
2002,901,30.2634445,-84.6552242,35,391
2002,902,30.3790152,-82.3594866,36,498
2002,903,29.3967527,-81.8082819,31,431
2002,904,30.9635097,-85.1179618,77,1816
2002,905,28.5817572,-82.1873953,64,570
2002,906,28.3029119,-81.9184945,41,463
2002,907,25.4058076,-80.6136693,27,586
2002,910,26.8177916,-81.9247336,49,883
2002,911,26.8544437,-80.2678139,43,513
2002,912,26.3353906,-80.5399018,42,1237
2002,916,26.9950167,-81.9587398,64,881
2002,917,30.2200916,-82.4080153,42,492
2002,918,28.5692767,-80.9969329,57,1110
2002,919,26.9941297,-80.5737674,40,513
2002,920,30.4264141,-86.7556245,44,486
2002,921,29.6796829,-85.215292,63,1364
2002,922,28.6793707,-82.5663679,31,301
2003,1,30.9291812,-87.4079434,67,1699
2003,2,30.3755433,-86.2758321,43,1067
2003,3,30.5193157,-86.4809129,50,481
2003,4,30.5288404,-85.1334541,62,1056
2003,5,30.3372497,-85.2869789,44,392
2003,6,30.5950194,-84.0413094,51,661
2003,9,29.7818335,-85.3003555,61,1562
2003,10,30.2734632,-83.8569684,53,500
2003,12,30.5026237,-82.7337409,54,607
2003,14,29.1916199,-82.394802,52,580
2003,15,29.9877641,-84.9762879,44,511
2003,17,27.4438745,-82.1186659,51,685
2003,18,29.8899427,-81.3438119,51,449
2003,20,28.3266818,-82.3022052,65,794
2003,21,29.8970697,-81.8343049,44,421
2003,22,28.1788407,-81.8605659,51,1293
2003,23,28.5723877,-81.9816829,70,917
2003,24,27.3232866,-81.4189503,51,901
2003,25,28.7481187,-80.8712309,58,1369
2003,26,26.2943143,-81.448561,47,667
2003,27,27.6610372,-82.1462286,57,681
2003,28,25.7510497,-80.9676799,36,624
2003,30,27.9626301,-80.9673345,44,404
2003,31,26.9657323,-80.3854635,57,723
2003,36,25.0015697,-80.5364609,31,473
2003,37,30.2531989,-82.1623546,53,432
2003,51,30.3334747,-87.1400909,43,587
2003,52,30.7209289,-86.7860494,55,1307
2003,53,30.7184797,-86.1160696,42,622
2003,57,30.387698,-84.6639032,42,465
2003,59,30.0205957,-82.811155,41,467
2003,60,30.5196049,-81.9519897,53,566
2003,62,29.9468226,-84.340943,61,547
2003,63,29.5359317,-81.8774959,51,612
2003,64,29.4080424,-81.1983453,47,617
2003,66,28.6471072,-82.1719367,40,345
2003,67,28.1011187,-80.8980039,45,830
2003,68,28.6901383,-81.5469756,49,604
2003,69,28.3225489,-81.3372759,59,706
2003,70,27.7698971,-82.3349393,39,497
2003,71,27.2920427,-82.0563269,53,710
2003,73,27.7611546,-81.4536353,62,720
2003,74,27.2364427,-80.5471555,47,739
2003,79,25.4912637,-80.5425082,36,354
2003,81,26.5587549,-81.126711,39,792
2003,82,26.8751997,-81.3585199,48,792
2003,84,29.6862263,-83.0674784,52,499
2003,85,28.2764097,-82.6352619,55,594
2003,86,26.9459847,-81.7610009,44,551
2003,87,25.9322682,-81.6570333,35,540
2003,113,29.4553574,-82.119094,50,469
2003,116,28.0402277,-82.5089729,44,686
2003,129,27.9007144,-81.7191254,49,608
2003,132,26.9297114,-82.0333415,40,393
2003,135,25.1388716,-80.9335333,33,288
