"Year","Route","statenum","richness","abundance","Active","Latitude","Longitude","RouteTypeID"
1991,87,25,40,427,1,25.9322682,-81.6570333,1
1991,108,25,55,663,1,30.3242578,-85.0052085,1
1991,116,25,42,842,1,28.0402277,-82.5089729,1
1991,129,25,55,942,1,27.9007144,-81.7191254,1
1991,132,25,46,540,1,26.9297114,-82.0333415,1
1991,901,25,41,479,1,30.2634445,-84.6552242,1
1991,902,25,39,458,1,30.3790152,-82.3594866,1
1991,903,25,30,515,1,29.3967527,-81.8082819,1
1991,904,25,53,779,1,30.9635097,-85.1179618,1
1991,905,25,50,599,1,28.5817572,-82.1873953,1
1991,906,25,51,645,1,28.3029119,-81.9184945,1
1991,907,25,32,297,1,25.4058076,-80.6136693,1
1991,910,25,56,541,1,26.8177916,-81.9247336,1
1991,915,25,46,536,0,28.7856862,-80.8008275,1
1991,916,25,43,526,1,26.9950167,-81.9587398,1
1992,1,25,63,896,1,30.9291812,-87.4079434,1
1992,2,25,45,894,1,30.3755433,-86.2758321,1
1992,3,25,51,527,1,30.5193157,-86.4809129,1
1992,4,25,48,493,1,30.5288404,-85.1334541,1
1992,5,25,54,646,1,30.3372497,-85.2869789,1
1992,6,25,51,848,1,30.5950194,-84.0413094,1
1992,7,25,60,695,0,30.3898527,-85.9004499,1
1992,9,25,52,525,0,29.7818335,-85.3003555,1
1992,10,25,61,898,1,30.2734632,-83.8569684,1
1992,11,25,48,623,1,29.6686989,-83.3782062,1
1992,12,25,59,737,1,30.5026237,-82.7337409,1
1992,14,25,50,535,1,29.1916199,-82.394802,1
1992,15,25,45,612,1,29.9877641,-84.9762879,1
1992,17,25,50,836,0,27.4438745,-82.1186659,1
1992,18,25,57,431,1,29.8899427,-81.3438119,1
1992,19,25,44,320,1,30.7202649,-81.9062085,1
1992,20,25,44,752,1,28.3266818,-82.3022052,1
1992,21,25,46,402,1,29.8970697,-81.8343049,1
1992,22,25,57,800,1,28.1788407,-81.8605659,1
1992,23,25,53,881,0,28.5723877,-81.9816829,1
1992,24,25,43,755,1,27.3232866,-81.4189503,1
1992,25,25,67,1873,1,28.7481187,-80.8712309,1
1992,26,25,32,455,1,26.2943143,-81.448561,1
1992,27,25,44,786,1,27.6610372,-82.1462286,1
1992,30,25,48,744,1,27.9626301,-80.9673345,1
1992,31,25,44,720,1,26.9657323,-80.3854635,1
1992,36,25,39,1007,0,25.0015697,-80.5364609,1
1992,37,25,42,330,1,30.2531989,-82.1623546,1
1992,38,25,47,418,0,30.0999027,-81.8070759,1
1992,51,25,58,1063,0,30.3334747,-87.1400909,1
1992,52,25,54,630,1,30.7209289,-86.7860494,1
1992,53,25,62,740,1,30.7184797,-86.1160696,1
1992,54,25,51,439,1,30.5335474,-85.2426415,1
1992,55,25,52,638,1,30.9498107,-85.7419899,1
1992,56,25,57,725,1,30.2929508,-83.6676053,1
1992,57,25,45,645,1,30.387698,-84.6639032,1
1992,58,25,52,743,1,30.3506092,-83.3399191,1
1992,60,25,47,349,1,30.5196049,-81.9519897,1
1992,61,25,57,944,1,30.5193097,-83.2158819,1
1992,62,25,56,702,1,29.9468226,-84.340943,1
1992,63,25,55,597,1,29.5359317,-81.8774959,1
1992,64,25,59,943,1,29.4080424,-81.1983453,1
1992,65,25,68,1232,0,29.1174077,-82.2183149,1
1992,67,25,45,613,1,28.1011187,-80.8980039,1
1992,68,25,47,730,1,28.6901383,-81.5469756,1
1992,69,25,47,775,1,28.3225489,-81.3372759,1
1992,71,25,55,1280,1,27.2920427,-82.0563269,1
1992,72,25,50,760,0,27.4266407,-81.5833199,1
1992,75,25,35,430,0,27.8600237,-80.4486919,1
1992,81,25,38,671,1,26.5587549,-81.126711,1
1992,82,25,41,404,1,26.8751997,-81.3585199,1
1992,84,25,58,587,1,29.6862263,-83.0674784,1
1992,85,25,54,958,1,28.2764097,-82.6352619,1
1992,86,25,47,543,1,26.9459847,-81.7610009,1
1992,87,25,45,496,1,25.9322682,-81.6570333,1
1992,108,25,51,614,1,30.3242578,-85.0052085,1
1992,113,25,57,620,1,29.4553574,-82.119094,1
1992,116,25,41,680,1,28.0402277,-82.5089729,1
1992,129,25,51,872,1,27.9007144,-81.7191254,1
1992,132,25,39,374,1,26.9297114,-82.0333415,1
1992,901,25,40,459,1,30.2634445,-84.6552242,1
1992,902,25,37,445,1,30.3790152,-82.3594866,1
1992,903,25,36,720,1,29.3967527,-81.8082819,1
1992,904,25,60,794,1,30.9635097,-85.1179618,1
1992,905,25,50,602,1,28.5817572,-82.1873953,1
1992,906,25,42,593,1,28.3029119,-81.9184945,1
1992,907,25,19,286,1,25.4058076,-80.6136693,1
1992,910,25,41,443,1,26.8177916,-81.9247336,1
1992,915,25,39,425,0,28.7856862,-80.8008275,1
1992,916,25,41,471,1,26.9950167,-81.9587398,1
1992,917,25,45,398,1,30.2200916,-82.4080153,1
1992,918,25,56,1206,1,28.5692767,-80.9969329,1
1993,1,25,62,995,1,30.9291812,-87.4079434,1
1993,2,25,41,821,1,30.3755433,-86.2758321,1
1993,3,25,50,426,1,30.5193157,-86.4809129,1
1993,4,25,52,479,1,30.5288404,-85.1334541,1
1993,5,25,50,475,1,30.3372497,-85.2869789,1
1993,6,25,51,740,1,30.5950194,-84.0413094,1
1993,7,25,58,653,0,30.3898527,-85.9004499,1
1993,9,25,49,559,0,29.7818335,-85.3003555,1
1993,10,25,60,735,1,30.2734632,-83.8569684,1
1993,11,25,59,708,1,29.6686989,-83.3782062,1
1993,14,25,51,742,1,29.1916199,-82.394802,1
1993,15,25,50,584,1,29.9877641,-84.9762879,1
1993,17,25,47,795,0,27.4438745,-82.1186659,1
1993,18,25,50,520,1,29.8899427,-81.3438119,1
1993,19,25,37,347,1,30.7202649,-81.9062085,1
1993,20,25,54,884,1,28.3266818,-82.3022052,1
1993,21,25,46,449,1,29.8970697,-81.8343049,1
1993,22,25,50,847,1,28.1788407,-81.8605659,1
1993,23,25,51,788,0,28.5723877,-81.9816829,1
1993,24,25,45,654,1,27.3232866,-81.4189503,1
1993,25,25,70,2396,1,28.7481187,-80.8712309,1
1993,26,25,29,364,1,26.2943143,-81.448561,1
1993,27,25,51,755,1,27.6610372,-82.1462286,1
1993,30,25,55,790,1,27.9626301,-80.9673345,1
1993,31,25,51,733,1,26.9657323,-80.3854635,1
1993,36,25,37,928,0,25.0015697,-80.5364609,1
1993,37,25,47,394,1,30.2531989,-82.1623546,1
1993,38,25,41,430,0,30.0999027,-81.8070759,1
1993,51,25,47,723,0,30.3334747,-87.1400909,1
1993,52,25,57,733,1,30.7209289,-86.7860494,1
1993,53,25,53,537,1,30.7184797,-86.1160696,1
1993,54,25,40,386,1,30.5335474,-85.2426415,1
1993,55,25,60,707,1,30.9498107,-85.7419899,1
1993,56,25,54,764,1,30.2929508,-83.6676053,1
1993,57,25,48,598,1,30.387698,-84.6639032,1
1993,58,25,53,654,1,30.3506092,-83.3399191,1
1993,59,25,54,779,0,30.0205957,-82.811155,1
1993,60,25,47,589,1,30.5196049,-81.9519897,1
1993,61,25,64,757,1,30.5193097,-83.2158819,1
1993,62,25,57,684,1,29.9468226,-84.340943,1
1993,63,25,56,724,1,29.5359317,-81.8774959,1
1993,64,25,62,1072,1,29.4080424,-81.1983453,1
1993,65,25,60,998,0,29.1174077,-82.2183149,1
1993,66,25,45,558,1,28.6471072,-82.1719367,1
1993,67,25,43,452,1,28.1011187,-80.8980039,1
1993,68,25,47,718,1,28.6901383,-81.5469756,1
1993,69,25,54,718,1,28.3225489,-81.3372759,1
1993,70,25,51,833,0,27.7698971,-82.3349393,1
1993,71,25,52,1028,1,27.2920427,-82.0563269,1
1993,72,25,48,722,0,27.4266407,-81.5833199,1
1993,73,25,49,687,1,27.7611546,-81.4536353,1
1993,81,25,39,743,1,26.5587549,-81.126711,1
1993,82,25,45,651,1,26.8751997,-81.3585199,1
1993,84,25,51,612,1,29.6862263,-83.0674784,1
1993,85,25,49,780,1,28.2764097,-82.6352619,1
1993,86,25,43,418,1,26.9459847,-81.7610009,1
1993,87,25,41,480,1,25.9322682,-81.6570333,1
1993,108,25,52,565,1,30.3242578,-85.0052085,1
1993,113,25,51,582,1,29.4553574,-82.119094,1
1993,116,25,51,1005,1,28.0402277,-82.5089729,1
1993,129,25,56,889,1,27.9007144,-81.7191254,1
1993,132,25,34,285,1,26.9297114,-82.0333415,1
1993,175,25,39,396,1,27.8610752,-80.4489977,1
1993,901,25,45,360,1,30.2634445,-84.6552242,1
1993,902,25,34,565,1,30.3790152,-82.3594866,1
1993,903,25,43,814,1,29.3967527,-81.8082819,1
1993,904,25,54,1005,1,30.9635097,-85.1179618,1
1993,905,25,56,643,1,28.5817572,-82.1873953,1
1993,906,25,47,604,1,28.3029119,-81.9184945,1
1993,910,25,41,379,1,26.8177916,-81.9247336,1
1993,911,25,48,689,1,26.8544437,-80.2678139,1
1993,912,25,38,1006,1,26.3353906,-80.5399018,1
1993,915,25,37,564,0,28.7856862,-80.8008275,1
1993,916,25,39,376,1,26.9950167,-81.9587398,1
1993,917,25,34,392,1,30.2200916,-82.4080153,1
1993,918,25,59,1054,1,28.5692767,-80.9969329,1
1994,1,25,59,911,1,30.9291812,-87.4079434,1
1994,2,25,38,864,1,30.3755433,-86.2758321,1
1994,3,25,55,449,1,30.5193157,-86.4809129,1
1994,4,25,57,632,1,30.5288404,-85.1334541,1
1994,6,25,48,748,1,30.5950194,-84.0413094,1
1994,7,25,65,589,0,30.3898527,-85.9004499,1
1994,9,25,50,650,0,29.7818335,-85.3003555,1
1994,10,25,54,861,1,30.2734632,-83.8569684,1
1994,12,25,55,741,1,30.5026237,-82.7337409,1
1994,14,25,54,706,1,29.1916199,-82.394802,1
1994,15,25,51,734,1,29.9877641,-84.9762879,1
1994,17,25,49,970,0,27.4438745,-82.1186659,1
1994,18,25,41,427,1,29.8899427,-81.3438119,1
1994,19,25,44,337,1,30.7202649,-81.9062085,1
1994,20,25,50,914,1,28.3266818,-82.3022052,1
1994,21,25,40,463,1,29.8970697,-81.8343049,1
1994,22,25,46,882,1,28.1788407,-81.8605659,1
1994,23,25,50,1001,0,28.5723877,-81.9816829,1
1994,24,25,52,762,1,27.3232866,-81.4189503,1
1994,25,25,58,1332,1,28.7481187,-80.8712309,1
1994,26,25,33,349,1,26.2943143,-81.448561,1
1994,27,25,51,740,1,27.6610372,-82.1462286,1
1994,30,25,42,546,1,27.9626301,-80.9673345,1
1994,31,25,50,675,1,26.9657323,-80.3854635,1
1994,36,25,39,1109,0,25.0015697,-80.5364609,1
1994,37,25,45,329,1,30.2531989,-82.1623546,1
1994,38,25,44,375,0,30.0999027,-81.8070759,1
1994,39,25,29,693,0,26.3678027,-80.2032849,1
1994,40,25,28,867,0,26.0594807,-80.4340449,1
1994,51,25,49,815,0,30.3334747,-87.1400909,1
1994,52,25,64,764,1,30.7209289,-86.7860494,1
1994,53,25,53,675,1,30.7184797,-86.1160696,1
1994,54,25,42,430,1,30.5335474,-85.2426415,1
1994,55,25,56,605,1,30.9498107,-85.7419899,1
1994,56,25,57,647,1,30.2929508,-83.6676053,1
1994,57,25,46,643,1,30.387698,-84.6639032,1
1994,58,25,44,732,1,30.3506092,-83.3399191,1
1994,59,25,43,717,0,30.0205957,-82.811155,1
1994,60,25,54,612,1,30.5196049,-81.9519897,1
1994,61,25,53,741,1,30.5193097,-83.2158819,1
1994,62,25,54,701,1,29.9468226,-84.340943,1
1994,63,25,40,508,1,29.5359317,-81.8774959,1
1994,64,25,39,374,1,29.4080424,-81.1983453,1
1994,65,25,45,613,0,29.1174077,-82.2183149,1
1994,66,25,46,550,1,28.6471072,-82.1719367,1
1994,67,25,44,1107,1,28.1011187,-80.8980039,1
1994,68,25,44,660,1,28.6901383,-81.5469756,1
1994,69,25,51,722,1,28.3225489,-81.3372759,1
1994,70,25,51,899,0,27.7698971,-82.3349393,1
1994,71,25,57,1414,1,27.2920427,-82.0563269,1
1994,72,25,44,763,0,27.4266407,-81.5833199,1
1994,73,25,50,833,1,27.7611546,-81.4536353,1
1994,76,25,40,1437,0,26.3358707,-80.5359109,1
1994,77,25,35,861,1,26.0856265,-80.2292965,1
1994,79,25,36,1346,1,25.4912637,-80.5425082,1
1994,81,25,41,578,1,26.5587549,-81.126711,1
1994,82,25,44,693,1,26.8751997,-81.3585199,1
1994,84,25,52,513,1,29.6862263,-83.0674784,1
1994,85,25,56,648,1,28.2764097,-82.6352619,1
1994,86,25,41,368,1,26.9459847,-81.7610009,1
1994,87,25,39,593,1,25.9322682,-81.6570333,1
1994,108,25,56,667,1,30.3242578,-85.0052085,1
1994,113,25,57,689,1,29.4553574,-82.119094,1
1994,116,25,52,843,1,28.0402277,-82.5089729,1
1994,129,25,53,842,1,27.9007144,-81.7191254,1
1994,132,25,37,416,1,26.9297114,-82.0333415,1
1994,175,25,41,409,1,27.8610752,-80.4489977,1
1994,178,25,33,774,1,25.618989,-80.4147339,1
1994,902,25,33,423,1,30.3790152,-82.3594866,1
1994,903,25,31,535,1,29.3967527,-81.8082819,1
1994,904,25,54,942,1,30.9635097,-85.1179618,1
1994,905,25,53,640,1,28.5817572,-82.1873953,1
1994,906,25,43,596,1,28.3029119,-81.9184945,1
1994,910,25,42,395,1,26.8177916,-81.9247336,1
1994,911,25,50,561,1,26.8544437,-80.2678139,1
1994,912,25,38,1178,1,26.3353906,-80.5399018,1
1994,915,25,49,701,0,28.7856862,-80.8008275,1
1994,916,25,35,377,1,26.9950167,-81.9587398,1
1994,917,25,43,477,1,30.2200916,-82.4080153,1
1994,918,25,56,813,1,28.5692767,-80.9969329,1
1994,919,25,47,578,1,26.9941297,-80.5737674,1
1995,1,25,62,1034,1,30.9291812,-87.4079434,1
1995,2,25,40,1302,1,30.3755433,-86.2758321,1
1995,3,25,45,430,1,30.5193157,-86.4809129,1
1995,4,25,53,561,1,30.5288404,-85.1334541,1
1995,5,25,56,619,1,30.3372497,-85.2869789,1
1995,6,25,54,914,1,30.5950194,-84.0413094,1
1995,7,25,57,602,0,30.3898527,-85.9004499,1
1995,9,25,60,1034,0,29.7818335,-85.3003555,1
1995,10,25,50,734,1,30.2734632,-83.8569684,1
1995,11,25,48,280,1,29.6686989,-83.3782062,1
1995,12,25,52,670,1,30.5026237,-82.7337409,1
1995,14,25,49,616,1,29.1916199,-82.394802,1
1995,15,25,50,778,1,29.9877641,-84.9762879,1
1995,17,25,47,673,0,27.4438745,-82.1186659,1
1995,18,25,41,373,1,29.8899427,-81.3438119,1
1995,19,25,46,369,1,30.7202649,-81.9062085,1
1995,20,25,57,984,1,28.3266818,-82.3022052,1
1995,21,25,44,360,1,29.8970697,-81.8343049,1
1995,22,25,47,2226,1,28.1788407,-81.8605659,1
1995,23,25,57,1039,0,28.5723877,-81.9816829,1
1995,24,25,47,679,1,27.3232866,-81.4189503,1
1995,25,25,66,1837,1,28.7481187,-80.8712309,1
1995,26,25,39,667,1,26.2943143,-81.448561,1
1995,27,25,46,639,1,27.6610372,-82.1462286,1
1995,30,25,52,609,1,27.9626301,-80.9673345,1
1995,31,25,55,816,1,26.9657323,-80.3854635,1
1995,36,25,35,953,0,25.0015697,-80.5364609,1
1995,37,25,42,294,1,30.2531989,-82.1623546,1
1995,38,25,42,447,0,30.0999027,-81.8070759,1
1995,51,25,50,1217,0,30.3334747,-87.1400909,1
1995,52,25,65,790,1,30.7209289,-86.7860494,1
1995,53,25,47,998,1,30.7184797,-86.1160696,1
1995,54,25,48,257,1,30.5335474,-85.2426415,1
1995,56,25,59,642,1,30.2929508,-83.6676053,1
1995,57,25,42,649,1,30.387698,-84.6639032,1
1995,58,25,53,703,1,30.3506092,-83.3399191,1
1995,59,25,51,776,0,30.0205957,-82.811155,1
1995,61,25,51,720,1,30.5193097,-83.2158819,1
1995,62,25,57,688,1,29.9468226,-84.340943,1
1995,63,25,40,436,1,29.5359317,-81.8774959,1
1995,64,25,41,463,1,29.4080424,-81.1983453,1
1995,65,25,45,624,0,29.1174077,-82.2183149,1
1995,66,25,44,534,1,28.6471072,-82.1719367,1
1995,67,25,46,961,1,28.1011187,-80.8980039,1
1995,68,25,45,1016,1,28.6901383,-81.5469756,1
1995,69,25,47,661,1,28.3225489,-81.3372759,1
1995,70,25,51,850,0,27.7698971,-82.3349393,1
1995,71,25,58,1039,1,27.2920427,-82.0563269,1
1995,72,25,49,765,0,27.4266407,-81.5833199,1
1995,73,25,54,867,1,27.7611546,-81.4536353,1
1995,74,25,46,874,1,27.2364427,-80.5471555,1
1995,81,25,38,652,1,26.5587549,-81.126711,1
1995,82,25,45,670,1,26.8751997,-81.3585199,1
1995,84,25,56,519,1,29.6862263,-83.0674784,1
1995,85,25,61,838,1,28.2764097,-82.6352619,1
1995,86,25,44,496,1,26.9459847,-81.7610009,1
1995,87,25,35,390,1,25.9322682,-81.6570333,1
1995,108,25,55,646,1,30.3242578,-85.0052085,1
1995,113,25,48,653,1,29.4553574,-82.119094,1
1995,116,25,45,965,1,28.0402277,-82.5089729,1
1995,129,25,60,988,1,27.9007144,-81.7191254,1
1995,132,25,39,294,1,26.9297114,-82.0333415,1
1995,175,25,42,390,1,27.8610752,-80.4489977,1
1995,901,25,41,494,1,30.2634445,-84.6552242,1
1995,902,25,36,490,1,30.3790152,-82.3594866,1
1995,903,25,29,404,1,29.3967527,-81.8082819,1
1995,905,25,55,620,1,28.5817572,-82.1873953,1
1995,906,25,53,747,1,28.3029119,-81.9184945,1
1995,910,25,37,262,1,26.8177916,-81.9247336,1
1995,911,25,51,826,1,26.8544437,-80.2678139,1
1995,912,25,39,1577,1,26.3353906,-80.5399018,1
1995,916,25,25,257,1,26.9950167,-81.9587398,1
1995,917,25,42,470,1,30.2200916,-82.4080153,1
1995,920,25,44,432,1,30.4264141,-86.7556245,1
1995,921,25,49,837,1,29.6796829,-85.215292,1
1996,1,25,62,1216,1,30.9291812,-87.4079434,1
1996,2,25,44,815,1,30.3755433,-86.2758321,1
1996,3,25,43,465,1,30.5193157,-86.4809129,1
1996,4,25,49,601,1,30.5288404,-85.1334541,1
1996,5,25,54,588,1,30.3372497,-85.2869789,1
1996,6,25,59,937,1,30.5950194,-84.0413094,1
1996,9,25,54,792,0,29.7818335,-85.3003555,1
1996,10,25,54,794,1,30.2734632,-83.8569684,1
1996,11,25,57,671,1,29.6686989,-83.3782062,1
1996,12,25,59,652,1,30.5026237,-82.7337409,1
1996,14,25,48,867,1,29.1916199,-82.394802,1
1996,15,25,51,634,1,29.9877641,-84.9762879,1
1996,17,25,56,905,0,27.4438745,-82.1186659,1
1996,18,25,46,403,1,29.8899427,-81.3438119,1
1996,19,25,45,394,1,30.7202649,-81.9062085,1
1996,20,25,57,853,1,28.3266818,-82.3022052,1
1996,21,25,42,375,1,29.8970697,-81.8343049,1
1996,22,25,54,1177,1,28.1788407,-81.8605659,1
1996,23,25,57,1114,0,28.5723877,-81.9816829,1
1996,24,25,48,749,1,27.3232866,-81.4189503,1
1996,25,25,66,1773,1,28.7481187,-80.8712309,1
1996,26,25,36,361,1,26.2943143,-81.448561,1
1996,27,25,49,677,1,27.6610372,-82.1462286,1
1996,31,25,49,901,1,26.9657323,-80.3854635,1
1996,36,25,28,628,0,25.0015697,-80.5364609,1
1996,37,25,40,330,1,30.2531989,-82.1623546,1
1996,38,25,37,307,0,30.0999027,-81.8070759,1
1996,51,25,39,654,0,30.3334747,-87.1400909,1
1996,52,25,52,852,1,30.7209289,-86.7860494,1
1996,53,25,42,745,1,30.7184797,-86.1160696,1
1996,54,25,49,373,1,30.5335474,-85.2426415,1
1996,55,25,52,790,1,30.9498107,-85.7419899,1
1996,56,25,57,714,1,30.2929508,-83.6676053,1
1996,57,25,41,629,1,30.387698,-84.6639032,1
1996,58,25,50,899,1,30.3506092,-83.3399191,1
1996,59,25,54,572,0,30.0205957,-82.811155,1
1996,60,25,54,541,1,30.5196049,-81.9519897,1
1996,61,25,50,794,1,30.5193097,-83.2158819,1
1996,62,25,58,669,1,29.9468226,-84.340943,1
1996,63,25,37,458,1,29.5359317,-81.8774959,1
1996,64,25,44,518,1,29.4080424,-81.1983453,1
1996,65,25,44,432,0,29.1174077,-82.2183149,1
1996,66,25,48,438,1,28.6471072,-82.1719367,1
1996,67,25,48,763,1,28.1011187,-80.8980039,1
1996,68,25,47,748,1,28.6901383,-81.5469756,1
1996,70,25,50,863,0,27.7698971,-82.3349393,1
1996,71,25,59,884,1,27.2920427,-82.0563269,1
1996,72,25,52,706,0,27.4266407,-81.5833199,1
1996,73,25,55,695,1,27.7611546,-81.4536353,1
1996,74,25,47,1384,1,27.2364427,-80.5471555,1
1996,81,25,40,643,1,26.5587549,-81.126711,1
1996,84,25,61,605,1,29.6862263,-83.0674784,1
1996,85,25,53,807,1,28.2764097,-82.6352619,1
1996,86,25,39,350,1,26.9459847,-81.7610009,1
1996,87,25,42,404,1,25.9322682,-81.6570333,1
1996,108,25,54,594,1,30.3242578,-85.0052085,1
1996,113,25,44,715,1,29.4553574,-82.119094,1
1996,116,25,47,796,1,28.0402277,-82.5089729,1
1996,129,25,57,942,1,27.9007144,-81.7191254,1
1996,132,25,30,192,1,26.9297114,-82.0333415,1
1996,901,25,35,418,1,30.2634445,-84.6552242,1
1996,903,25,30,446,1,29.3967527,-81.8082819,1
1996,904,25,55,764,1,30.9635097,-85.1179618,1
1996,905,25,60,656,1,28.5817572,-82.1873953,1
1996,906,25,46,688,1,28.3029119,-81.9184945,1
1996,910,25,38,340,1,26.8177916,-81.9247336,1
1996,911,25,44,619,1,26.8544437,-80.2678139,1
1996,912,25,47,1541,1,26.3353906,-80.5399018,1
1996,916,25,36,359,1,26.9950167,-81.9587398,1
1996,917,25,39,396,1,30.2200916,-82.4080153,1
1996,919,25,49,750,1,26.9941297,-80.5737674,1
1996,921,25,55,758,1,29.6796829,-85.215292,1
1996,922,25,23,187,1,28.6793707,-82.5663679,1
1997,1,25,66,1189,1,30.9291812,-87.4079434,1
1997,2,25,40,1211,1,30.3755433,-86.2758321,1
1997,3,25,50,425,1,30.5193157,-86.4809129,1
1997,4,25,63,1254,1,30.5288404,-85.1334541,1
1997,5,25,51,574,1,30.3372497,-85.2869789,1
1997,6,25,57,838,1,30.5950194,-84.0413094,1
1997,9,25,64,1022,0,29.7818335,-85.3003555,1
1997,10,25,58,750,1,30.2734632,-83.8569684,1
1997,11,25,50,493,1,29.6686989,-83.3782062,1
1997,12,25,57,627,1,30.5026237,-82.7337409,1
1997,14,25,54,724,1,29.1916199,-82.394802,1
1997,15,25,44,693,1,29.9877641,-84.9762879,1
1997,17,25,50,771,0,27.4438745,-82.1186659,1
1997,19,25,40,315,1,30.7202649,-81.9062085,1
1997,20,25,56,971,1,28.3266818,-82.3022052,1
1997,22,25,49,818,1,28.1788407,-81.8605659,1
1997,23,25,53,1133,0,28.5723877,-81.9816829,1
1997,24,25,48,669,1,27.3232866,-81.4189503,1
1997,25,25,59,1745,1,28.7481187,-80.8712309,1
1997,26,25,36,364,1,26.2943143,-81.448561,1
1997,27,25,47,702,1,27.6610372,-82.1462286,1
1997,30,25,40,523,1,27.9626301,-80.9673345,1
1997,31,25,49,848,1,26.9657323,-80.3854635,1
1997,37,25,45,340,1,30.2531989,-82.1623546,1
1997,40,25,32,668,0,26.0594807,-80.4340449,1
1997,51,25,46,983,0,30.3334747,-87.1400909,1
1997,52,25,58,905,1,30.7209289,-86.7860494,1
1997,53,25,41,553,1,30.7184797,-86.1160696,1
1997,54,25,42,399,1,30.5335474,-85.2426415,1
1997,55,25,57,682,1,30.9498107,-85.7419899,1
1997,57,25,48,647,1,30.387698,-84.6639032,1
1997,58,25,51,703,1,30.3506092,-83.3399191,1
1997,59,25,49,618,0,30.0205957,-82.811155,1
1997,61,25,51,713,1,30.5193097,-83.2158819,1
1997,62,25,60,726,1,29.9468226,-84.340943,1
1997,65,25,44,629,0,29.1174077,-82.2183149,1
1997,66,25,43,442,1,28.6471072,-82.1719367,1
1997,67,25,44,817,1,28.1011187,-80.8980039,1
1997,68,25,48,680,1,28.6901383,-81.5469756,1
1997,70,25,48,922,0,27.7698971,-82.3349393,1
1997,71,25,56,1008,1,27.2920427,-82.0563269,1
1997,72,25,50,895,0,27.4266407,-81.5833199,1
1997,73,25,51,711,1,27.7611546,-81.4536353,1
1997,74,25,43,1657,1,27.2364427,-80.5471555,1
1997,77,25,31,769,1,26.0856265,-80.2292965,1
1997,81,25,38,734,1,26.5587549,-81.126711,1
1997,85,25,54,777,1,28.2764097,-82.6352619,1
1997,86,25,40,392,1,26.9459847,-81.7610009,1
1997,87,25,37,364,1,25.9322682,-81.6570333,1
1997,108,25,53,630,1,30.3242578,-85.0052085,1
1997,113,25,49,3820,1,29.4553574,-82.119094,1
1997,116,25,46,845,1,28.0402277,-82.5089729,1
1997,129,25,48,1137,1,27.9007144,-81.7191254,1
1997,175,25,41,645,1,27.8610752,-80.4489977,1
1997,901,25,39,489,1,30.2634445,-84.6552242,1
1997,902,25,30,363,1,30.3790152,-82.3594866,1
1997,903,25,29,415,1,29.3967527,-81.8082819,1
1997,904,25,45,838,1,30.9635097,-85.1179618,1
1997,905,25,55,624,1,28.5817572,-82.1873953,1
1997,906,25,52,563,1,28.3029119,-81.9184945,1
1997,911,25,49,696,1,26.8544437,-80.2678139,1
1997,912,25,40,1855,1,26.3353906,-80.5399018,1
1997,917,25,41,504,1,30.2200916,-82.4080153,1
1997,918,25,45,695,1,28.5692767,-80.9969329,1
1997,919,25,44,691,1,26.9941297,-80.5737674,1
1997,920,25,42,343,1,30.4264141,-86.7556245,1
1997,921,25,56,1236,1,29.6796829,-85.215292,1
1997,922,25,27,171,1,28.6793707,-82.5663679,1
1998,1,25,65,1632,1,30.9291812,-87.4079434,1
1998,2,25,43,860,1,30.3755433,-86.2758321,1
1998,3,25,50,479,1,30.5193157,-86.4809129,1
1998,4,25,61,1295,1,30.5288404,-85.1334541,1
1998,5,25,48,495,1,30.3372497,-85.2869789,1
1998,6,25,54,687,1,30.5950194,-84.0413094,1
1998,7,25,56,558,0,30.3898527,-85.9004499,1
1998,9,25,61,1221,0,29.7818335,-85.3003555,1
1998,10,25,55,608,1,30.2734632,-83.8569684,1
1998,11,25,53,581,1,29.6686989,-83.3782062,1
1998,12,25,51,525,1,30.5026237,-82.7337409,1
1998,14,25,49,591,1,29.1916199,-82.394802,1
1998,15,25,49,632,1,29.9877641,-84.9762879,1
1998,17,25,44,731,0,27.4438745,-82.1186659,1
1998,18,25,38,374,1,29.8899427,-81.3438119,1
1998,19,25,36,376,1,30.7202649,-81.9062085,1
1998,20,25,61,818,1,28.3266818,-82.3022052,1
1998,21,25,39,523,1,29.8970697,-81.8343049,1
1998,22,25,55,857,1,28.1788407,-81.8605659,1
1998,23,25,61,1543,0,28.5723877,-81.9816829,1
1998,24,25,48,747,1,27.3232866,-81.4189503,1
1998,25,25,64,1382,1,28.7481187,-80.8712309,1
1998,26,25,27,357,1,26.2943143,-81.448561,1
1998,27,25,48,602,1,27.6610372,-82.1462286,1
1998,30,25,44,521,1,27.9626301,-80.9673345,1
1998,31,25,51,730,1,26.9657323,-80.3854635,1
1998,37,25,34,317,1,30.2531989,-82.1623546,1
1998,38,25,42,333,0,30.0999027,-81.8070759,1
1998,40,25,28,717,0,26.0594807,-80.4340449,1
1998,51,25,56,1394,0,30.3334747,-87.1400909,1
1998,52,25,56,1045,1,30.7209289,-86.7860494,1
1998,53,25,49,681,1,30.7184797,-86.1160696,1
1998,54,25,44,286,1,30.5335474,-85.2426415,1
1998,56,25,56,613,1,30.2929508,-83.6676053,1
1998,57,25,41,617,1,30.387698,-84.6639032,1
1998,58,25,52,680,1,30.3506092,-83.3399191,1
1998,59,25,48,601,0,30.0205957,-82.811155,1
1998,61,25,59,726,1,30.5193097,-83.2158819,1
